"Código","Municipio","Total de personas","Grupo de Edades 5 años","Cantidad","Porcentaje de Poblacion"
1616,"Santa Catalina La Tinta",40516,"80 - 84",185,0.46
1616,"Santa Catalina La Tinta",40516,"85 - 89",77,0.19
1616,"Santa Catalina La Tinta",40516,"90 - 94",24,0.06
1616,"Santa Catalina La Tinta",40516,"95 - 99",9,0.02
1616,"Santa Catalina La Tinta",40516,"100 - más",4,0.01
1617,"Raxruhá",36832,"0 - 4",5170,14.04
1617,"Raxruhá",36832,"5 - 9",5068,13.76
1617,"Raxruhá",36832,"10 - 14",4593,12.47
1617,"Raxruhá",36832,"15 - 19",4610,12.52
1617,"Raxruhá",36832,"20 - 24",3775,10.25
1617,"Raxruhá",36832,"25 - 29",2753,7.47
1617,"Raxruhá",36832,"30 - 34",2359,6.4
1617,"Raxruhá",36832,"35 - 39",2098,5.7
1617,"Raxruhá",36832,"40 - 44",1571,4.27
1617,"Raxruhá",36832,"45 - 49",1206,3.27
1617,"Raxruhá",36832,"50 - 54",877,2.38
1617,"Raxruhá",36832,"55 - 59",725,1.97
1617,"Raxruhá",36832,"60 - 64",635,1.72
1617,"Raxruhá",36832,"65 - 69",523,1.42
1617,"Raxruhá",36832,"70 - 74",343,0.93
1617,"Raxruhá",36832,"75 - 79",242,0.66
1617,"Raxruhá",36832,"80 - 84",179,0.49
1617,"Raxruhá",36832,"85 - 89",79,0.21
1617,"Raxruhá",36832,"90 - 94",20,0.05
1617,"Raxruhá",36832,"95 - 99",6,0.02
1617,"Raxruhá",36832,"100 - más",0,0
1701,"Flores",38186,"0 - 4",3675,9.62
1701,"Flores",38186,"5 - 9",3949,10.34
1701,"Flores",38186,"10 - 14",3757,9.84
1701,"Flores",38186,"15 - 19",4362,11.42
1701,"Flores",38186,"20 - 24",4309,11.28
1701,"Flores",38186,"25 - 29",3593,9.41
1701,"Flores",38186,"30 - 34",2815,7.37
1701,"Flores",38186,"35 - 39",2521,6.6
1701,"Flores",38186,"40 - 44",2093,5.48
1701,"Flores",38186,"45 - 49",1634,4.28
1701,"Flores",38186,"50 - 54",1356,3.55
1701,"Flores",38186,"55 - 59",1153,3.02
1701,"Flores",38186,"60 - 64",980,2.57
1701,"Flores",38186,"65 - 69",759,1.99
1701,"Flores",38186,"70 - 74",496,1.3
1701,"Flores",38186,"75 - 79",307,0.8
1701,"Flores",38186,"80 - 84",201,0.53
1701,"Flores",38186,"85 - 89",147,0.38
1701,"Flores",38186,"90 - 94",56,0.15
1701,"Flores",38186,"95 - 99",18,0.05
1701,"Flores",38186,"100 - más",5,0.01
1702,"San José",6989,"0 - 4",777,11.12
1702,"San José",6989,"5 - 9",887,12.69
1702,"San José",6989,"10 - 14",823,11.78
1702,"San José",6989,"15 - 19",854,12.22
1702,"San José",6989,"20 - 24",725,10.37
1702,"San José",6989,"25 - 29",569,8.14
1702,"San José",6989,"30 - 34",462,6.61
1702,"San José",6989,"35 - 39",454,6.5
1702,"San José",6989,"40 - 44",344,4.92
1702,"San José",6989,"45 - 49",248,3.55
1702,"San José",6989,"50 - 54",186,2.66
1702,"San José",6989,"55 - 59",183,2.62
1702,"San José",6989,"60 - 64",161,2.3
1702,"San José",6989,"65 - 69",127,1.82
1702,"San José",6989,"70 - 74",67,0.96
1702,"San José",6989,"75 - 79",54,0.77
1702,"San José",6989,"80 - 84",36,0.52
1702,"San José",6989,"85 - 89",19,0.27
1702,"San José",6989,"90 - 94",11,0.16
1702,"San José",6989,"95 - 99",2,0.03
1702,"San José",6989,"100 - más",0,0
1703,"San Benito",43841,"0 - 4",4425,10.09
1703,"San Benito",43841,"5 - 9",4777,10.9
1703,"San Benito",43841,"10 - 14",4273,9.75
1703,"San Benito",43841,"15 - 19",5274,12.03
1703,"San Benito",43841,"20 - 24",4752,10.84
1703,"San Benito",43841,"25 - 29",3987,9.09
1703,"San Benito",43841,"30 - 34",3308,7.55
1703,"San Benito",43841,"35 - 39",2986,6.81
1703,"San Benito",43841,"40 - 44",2347,5.35
1703,"San Benito",43841,"45 - 49",1790,4.08
1703,"San Benito",43841,"50 - 54",1527,3.48
1703,"San Benito",43841,"55 - 59",1223,2.79
1703,"San Benito",43841,"60 - 64",1066,2.43
1703,"San Benito",43841,"65 - 69",819,1.87
1703,"San Benito",43841,"70 - 74",485,1.11
1703,"San Benito",43841,"75 - 79",359,0.82
1703,"San Benito",43841,"80 - 84",226,0.52
1703,"San Benito",43841,"85 - 89",132,0.3
1703,"San Benito",43841,"90 - 94",59,0.13
1703,"San Benito",43841,"95 - 99",21,0.05
1703,"San Benito",43841,"100 - más",5,0.01
1704,"San Andrés",32878,"0 - 4",4420,13.44
1704,"San Andrés",32878,"5 - 9",4395,13.37
1704,"San Andrés",32878,"10 - 14",3716,11.3
1704,"San Andrés",32878,"15 - 19",4069,12.38
1704,"San Andrés",32878,"20 - 24",3510,10.68
1704,"San Andrés",32878,"25 - 29",2656,8.08
1704,"San Andrés",32878,"30 - 34",2050,6.24
1704,"San Andrés",32878,"35 - 39",1727,5.25
1704,"San Andrés",32878,"40 - 44",1486,4.52
1704,"San Andrés",32878,"45 - 49",1150,3.5
1704,"San Andrés",32878,"50 - 54",911,2.77
1704,"San Andrés",32878,"55 - 59",832,2.53
1704,"San Andrés",32878,"60 - 64",666,2.03
1704,"San Andrés",32878,"65 - 69",524,1.59
1704,"San Andrés",32878,"70 - 74",356,1.08
1704,"San Andrés",32878,"75 - 79",203,0.62
1704,"San Andrés",32878,"80 - 84",103,0.31
1704,"San Andrés",32878,"85 - 89",62,0.19
1704,"San Andrés",32878,"90 - 94",33,0.1
1704,"San Andrés",32878,"95 - 99",8,0.02
1704,"San Andrés",32878,"100 - más",1,0
1705,"La Libertad",71939,"0 - 4",9031,12.55
1705,"La Libertad",71939,"5 - 9",9468,13.16
1705,"La Libertad",71939,"10 - 14",8773,12.2
1705,"La Libertad",71939,"15 - 19",9324,12.96
1705,"La Libertad",71939,"20 - 24",7595,10.56
1705,"La Libertad",71939,"25 - 29",5682,7.9
1705,"La Libertad",71939,"30 - 34",4413,6.13
1705,"La Libertad",71939,"35 - 39",3910,5.44
1705,"La Libertad",71939,"40 - 44",3126,4.35
1705,"La Libertad",71939,"45 - 49",2501,3.48
1705,"La Libertad",71939,"50 - 54",2124,2.95
1705,"La Libertad",71939,"55 - 59",1757,2.44
1705,"La Libertad",71939,"60 - 64",1413,1.96
1705,"La Libertad",71939,"65 - 69",1136,1.58
1705,"La Libertad",71939,"70 - 74",696,0.97
1705,"La Libertad",71939,"75 - 79",486,0.68
1705,"La Libertad",71939,"80 - 84",289,0.4
1705,"La Libertad",71939,"85 - 89",140,0.19
1705,"La Libertad",71939,"90 - 94",52,0.07
1705,"La Libertad",71939,"95 - 99",19,0.03
1705,"La Libertad",71939,"100 - más",4,0.01
1706,"San Francisco",15371,"0 - 4",1843,11.99
1706,"San Francisco",15371,"5 - 9",1872,12.18
1706,"San Francisco",15371,"10 - 14",1697,11.04
1706,"San Francisco",15371,"15 - 19",1879,12.22
1706,"San Francisco",15371,"20 - 24",1620,10.54
1706,"San Francisco",15371,"25 - 29",1273,8.28
1706,"San Francisco",15371,"30 - 34",999,6.5
1706,"San Francisco",15371,"35 - 39",931,6.06
1706,"San Francisco",15371,"40 - 44",729,4.74
1706,"San Francisco",15371,"45 - 49",599,3.9
1706,"San Francisco",15371,"50 - 54",463,3.01
1706,"San Francisco",15371,"55 - 59",417,2.71
1706,"San Francisco",15371,"60 - 64",318,2.07
1706,"San Francisco",15371,"65 - 69",299,1.95
1706,"San Francisco",15371,"70 - 74",165,1.07
1706,"San Francisco",15371,"75 - 79",117,0.76
1706,"San Francisco",15371,"80 - 84",80,0.52
1706,"San Francisco",15371,"85 - 89",46,0.3
1706,"San Francisco",15371,"90 - 94",13,0.08
1706,"San Francisco",15371,"95 - 99",9,0.06
1706,"San Francisco",15371,"100 - más",2,0.01
1707,"Santa Ana",21970,"0 - 4",2674,12.17
1707,"Santa Ana",21970,"5 - 9",2593,11.8
1707,"Santa Ana",21970,"10 - 14",2426,11.04
1707,"Santa Ana",21970,"15 - 19",2798,12.74
1707,"Santa Ana",21970,"20 - 24",2478,11.28
1707,"Santa Ana",21970,"25 - 29",1883,8.57
1707,"Santa Ana",21970,"30 - 34",1446,6.58
1707,"Santa Ana",21970,"35 - 39",1212,5.52
1707,"Santa Ana",21970,"40 - 44",999,4.55
1707,"Santa Ana",21970,"45 - 49",741,3.37
1707,"Santa Ana",21970,"50 - 54",680,3.1
1707,"Santa Ana",21970,"55 - 59",511,2.33
1707,"Santa Ana",21970,"60 - 64",464,2.11
1707,"Santa Ana",21970,"65 - 69",409,1.86
1707,"Santa Ana",21970,"70 - 74",263,1.2
1707,"Santa Ana",21970,"75 - 79",167,0.76
1707,"Santa Ana",21970,"80 - 84",125,0.57
1707,"Santa Ana",21970,"85 - 89",64,0.29
1707,"Santa Ana",21970,"90 - 94",22,0.1
1707,"Santa Ana",21970,"95 - 99",12,0.05
1707,"Santa Ana",21970,"100 - más",3,0.01
1708,"Dolores",26920,"0 - 4",3438,12.77
1708,"Dolores",26920,"5 - 9",3428,12.73
1708,"Dolores",26920,"10 - 14",3124,11.6
1708,"Dolores",26920,"15 - 19",3298,12.25
1708,"Dolores",26920,"20 - 24",2789,10.36
1708,"Dolores",26920,"25 - 29",2098,7.79
1708,"Dolores",26920,"30 - 34",1717,6.38
1708,"Dolores",26920,"35 - 39",1507,5.6
1708,"Dolores",26920,"40 - 44",1216,4.52
1708,"Dolores",26920,"45 - 49",922,3.42
1708,"Dolores",26920,"50 - 54",820,3.05
1708,"Dolores",26920,"55 - 59",679,2.52
1708,"Dolores",26920,"60 - 64",609,2.26
1708,"Dolores",26920,"65 - 69",493,1.83
1708,"Dolores",26920,"70 - 74",309,1.15
1708,"Dolores",26920,"75 - 79",233,0.87
1708,"Dolores",26920,"80 - 84",131,0.49
1708,"Dolores",26920,"85 - 89",69,0.26
1708,"Dolores",26920,"90 - 94",29,0.11
1708,"Dolores",26920,"95 - 99",9,0.03
1708,"Dolores",26920,"100 - más",2,0.01
1709,"San Luis",67038,"0 - 4",8595,12.82
1709,"San Luis",67038,"5 - 9",8334,12.43
1709,"San Luis",67038,"10 - 14",7672,11.44
1709,"San Luis",67038,"15 - 19",8316,12.4
1709,"San Luis",67038,"20 - 24",7345,10.96
1709,"San Luis",67038,"25 - 29",5462,8.15
1709,"San Luis",67038,"30 - 34",4457,6.65
1709,"San Luis",67038,"35 - 39",3783,5.64
1709,"San Luis",67038,"40 - 44",3050,4.55
1709,"San Luis",67038,"45 - 49",2350,3.51
1709,"San Luis",67038,"50 - 54",1886,2.81
1709,"San Luis",67038,"55 - 59",1694,2.53
1709,"San Luis",67038,"60 - 64",1325,1.98
1709,"San Luis",67038,"65 - 69",1001,1.49
1709,"San Luis",67038,"70 - 74",752,1.12
1709,"San Luis",67038,"75 - 79",450,0.67
1709,"San Luis",67038,"80 - 84",322,0.48
1709,"San Luis",67038,"85 - 89",183,0.27
1709,"San Luis",67038,"90 - 94",38,0.06
1709,"San Luis",67038,"95 - 99",19,0.03
1709,"San Luis",67038,"100 - más",4,0.01
1710,"Sayaxché",93414,"0 - 4",13323,14.26
1710,"Sayaxché",93414,"5 - 9",13093,14.02
1710,"Sayaxché",93414,"10 - 14",11534,12.35
1710,"Sayaxché",93414,"15 - 19",11607,12.43
1710,"Sayaxché",93414,"20 - 24",9643,10.32
1710,"Sayaxché",93414,"25 - 29",7706,8.25
1710,"Sayaxché",93414,"30 - 34",5771,6.18
1710,"Sayaxché",93414,"35 - 39",5111,5.47
1710,"Sayaxché",93414,"40 - 44",3934,4.21
1710,"Sayaxché",93414,"45 - 49",3011,3.22
1710,"Sayaxché",93414,"50 - 54",2306,2.47
1710,"Sayaxché",93414,"55 - 59",1934,2.07
1710,"Sayaxché",93414,"60 - 64",1503,1.61
1710,"Sayaxché",93414,"65 - 69",1143,1.22
1710,"Sayaxché",93414,"70 - 74",750,0.8
1710,"Sayaxché",93414,"75 - 79",486,0.52
1710,"Sayaxché",93414,"80 - 84",315,0.34
1710,"Sayaxché",93414,"85 - 89",179,0.19
1710,"Sayaxché",93414,"90 - 94",44,0.05
1710,"Sayaxché",93414,"95 - 99",18,0.02
1710,"Sayaxché",93414,"100 - más",3,0
1711,"Melchor de Mencos",28238,"0 - 4",3392,12.01
1711,"Melchor de Mencos",28238,"5 - 9",3204,11.35
1711,"Melchor de Mencos",28238,"10 - 14",3005,10.64
1711,"Melchor de Mencos",28238,"15 - 19",3319,11.75
1711,"Melchor de Mencos",28238,"20 - 24",2957,10.47
1711,"Melchor de Mencos",28238,"25 - 29",2265,8.02
1711,"Melchor de Mencos",28238,"30 - 34",1832,6.49
1711,"Melchor de Mencos",28238,"35 - 39",1703,6.03
1711,"Melchor de Mencos",28238,"40 - 44",1443,5.11
1711,"Melchor de Mencos",28238,"45 - 49",1212,4.29
1711,"Melchor de Mencos",28238,"50 - 54",992,3.51
1711,"Melchor de Mencos",28238,"55 - 59",827,2.93
1711,"Melchor de Mencos",28238,"60 - 64",594,2.1
1711,"Melchor de Mencos",28238,"65 - 69",532,1.88
1711,"Melchor de Mencos",28238,"70 - 74",336,1.19
1711,"Melchor de Mencos",28238,"75 - 79",280,0.99
1711,"Melchor de Mencos",28238,"80 - 84",188,0.67
1711,"Melchor de Mencos",28238,"85 - 89",103,0.36
1711,"Melchor de Mencos",28238,"90 - 94",37,0.13
1711,"Melchor de Mencos",28238,"95 - 99",15,0.05
1711,"Melchor de Mencos",28238,"100 - más",2,0.01
1712,"Poptún",52282,"0 - 4",6223,11.9
1712,"Poptún",52282,"5 - 9",6277,12.01
1712,"Poptún",52282,"10 - 14",5843,11.18
1712,"Poptún",52282,"15 - 19",6529,12.49
1712,"Poptún",52282,"20 - 24",5503,10.53
1712,"Poptún",52282,"25 - 29",4199,8.03
1712,"Poptún",52282,"30 - 34",3527,6.75
1712,"Poptún",52282,"35 - 39",3108,5.94
1712,"Poptún",52282,"40 - 44",2601,4.97
1712,"Poptún",52282,"45 - 49",2030,3.88
1712,"Poptún",52282,"50 - 54",1723,3.3
1712,"Poptún",52282,"55 - 59",1325,2.53
1712,"Poptún",52282,"60 - 64",1123,2.15
1712,"Poptún",52282,"65 - 69",844,1.61
1712,"Poptún",52282,"70 - 74",563,1.08
1712,"Poptún",52282,"75 - 79",370,0.71
1712,"Poptún",52282,"80 - 84",261,0.5
1712,"Poptún",52282,"85 - 89",162,0.31
1712,"Poptún",52282,"90 - 94",55,0.11
1712,"Poptún",52282,"95 - 99",12,0.02
1712,"Poptún",52282,"100 - más",4,0.01
1713,"Las Cruces",32715,"0 - 4",4374,13.37
1713,"Las Cruces",32715,"5 - 9",4318,13.2
1713,"Las Cruces",32715,"10 - 14",3852,11.77
1713,"Las Cruces",32715,"15 - 19",4032,12.32
1713,"Las Cruces",32715,"20 - 24",3492,10.67
1713,"Las Cruces",32715,"25 - 29",2655,8.12
1713,"Las Cruces",32715,"30 - 34",1992,6.09
1713,"Las Cruces",32715,"35 - 39",1764,5.39
1713,"Las Cruces",32715,"40 - 44",1458,4.46
1713,"Las Cruces",32715,"45 - 49",1215,3.71
1713,"Las Cruces",32715,"50 - 54",978,2.99
1713,"Las Cruces",32715,"55 - 59",725,2.22
1713,"Las Cruces",32715,"60 - 64",565,1.73
1713,"Las Cruces",32715,"65 - 69",451,1.38
1713,"Las Cruces",32715,"70 - 74",362,1.11
1713,"Las Cruces",32715,"75 - 79",232,0.71
1713,"Las Cruces",32715,"80 - 84",141,0.43
1713,"Las Cruces",32715,"85 - 89",78,0.24
1713,"Las Cruces",32715,"90 - 94",20,0.06
1713,"Las Cruces",32715,"95 - 99",7,0.02
1713,"Las Cruces",32715,"100 - más",4,0.01
1714,"El Chal",13819,"0 - 4",1662,12.03
1714,"El Chal",13819,"5 - 9",1655,11.98
1714,"El Chal",13819,"10 - 14",1587,11.48
1714,"El Chal",13819,"15 - 19",1711,12.38
1714,"El Chal",13819,"20 - 24",1543,11.17
1714,"El Chal",13819,"25 - 29",1177,8.52
1714,"El Chal",13819,"30 - 34",827,5.98
1714,"El Chal",13819,"35 - 39",799,5.78
1714,"El Chal",13819,"40 - 44",672,4.86
1714,"El Chal",13819,"45 - 49",539,3.9
1714,"El Chal",13819,"50 - 54",458,3.31
1714,"El Chal",13819,"55 - 59",307,2.22
1714,"El Chal",13819,"60 - 64",257,1.86
1714,"El Chal",13819,"65 - 69",213,1.54
1714,"El Chal",13819,"70 - 74",158,1.14
1714,"El Chal",13819,"75 - 79",136,0.98
1714,"El Chal",13819,"80 - 84",54,0.39
1714,"El Chal",13819,"85 - 89",41,0.3
1714,"El Chal",13819,"90 - 94",13,0.09
1714,"El Chal",13819,"95 - 99",9,0.07
1714,"El Chal",13819,"100 - más",1,0.01
1801,"Puerto Barrios",100593,"0 - 4",8734,8.68
1801,"Puerto Barrios",100593,"5 - 9",9381,9.33
1801,"Puerto Barrios",100593,"10 - 14",9507,9.45
1801,"Puerto Barrios",100593,"15 - 19",11227,11.16
1801,"Puerto Barrios",100593,"20 - 24",10176,10.12
1801,"Puerto Barrios",100593,"25 - 29",8690,8.64
1801,"Puerto Barrios",100593,"30 - 34",7370,7.33
1801,"Puerto Barrios",100593,"35 - 39",6912,6.87
1801,"Puerto Barrios",100593,"40 - 44",6167,6.13
1801,"Puerto Barrios",100593,"45 - 49",5017,4.99
1801,"Puerto Barrios",100593,"50 - 54",4238,4.21
1801,"Puerto Barrios",100593,"55 - 59",3757,3.73
1801,"Puerto Barrios",100593,"60 - 64",2945,2.93
1801,"Puerto Barrios",100593,"65 - 69",2514,2.5
1801,"Puerto Barrios",100593,"70 - 74",1669,1.66
1801,"Puerto Barrios",100593,"75 - 79",1064,1.06
1801,"Puerto Barrios",100593,"80 - 84",678,0.67
1801,"Puerto Barrios",100593,"85 - 89",373,0.37
1801,"Puerto Barrios",100593,"90 - 94",126,0.13
1801,"Puerto Barrios",100593,"95 - 99",40,0.04
1801,"Puerto Barrios",100593,"100 - más",8,0.01
1802,"Livingston",73492,"0 - 4",9577,13.03
1802,"Livingston",73492,"5 - 9",9277,12.62
1802,"Livingston",73492,"10 - 14",8565,11.65
1802,"Livingston",73492,"15 - 19",9216,12.54
1802,"Livingston",73492,"20 - 24",7563,10.29
1802,"Livingston",73492,"25 - 29",5765,7.84
1802,"Livingston",73492,"30 - 34",4709,6.41
1802,"Livingston",73492,"35 - 39",4070,5.54
1802,"Livingston",73492,"40 - 44",3309,4.5
1802,"Livingston",73492,"45 - 49",2742,3.73
1802,"Livingston",73492,"50 - 54",2168,2.95
1802,"Livingston",73492,"55 - 59",1984,2.7
1802,"Livingston",73492,"60 - 64",1485,2.02
1802,"Livingston",73492,"65 - 69",1121,1.53
1802,"Livingston",73492,"70 - 74",743,1.01
1802,"Livingston",73492,"75 - 79",582,0.79
1802,"Livingston",73492,"80 - 84",332,0.45
1802,"Livingston",73492,"85 - 89",212,0.29
1802,"Livingston",73492,"90 - 94",48,0.07
1802,"Livingston",73492,"95 - 99",16,0.02
1802,"Livingston",73492,"100 - más",8,0.01
1803,"El Estor",73328,"0 - 4",11078,15.11
1803,"El Estor",73328,"5 - 9",10498,14.32
1803,"El Estor",73328,"10 - 14",9390,12.81
1803,"El Estor",73328,"15 - 19",9087,12.39
1803,"El Estor",73328,"20 - 24",7226,9.85
1803,"El Estor",73328,"25 - 29",5500,7.5
1803,"El Estor",73328,"30 - 34",4485,6.12
1803,"El Estor",73328,"35 - 39",3982,5.43
1803,"El Estor",73328,"40 - 44",3082,4.2
1803,"El Estor",73328,"45 - 49",2284,3.11
1803,"El Estor",73328,"50 - 54",1725,2.35
1803,"El Estor",73328,"55 - 59",1416,1.93
1803,"El Estor",73328,"60 - 64",1170,1.6
1803,"El Estor",73328,"65 - 69",919,1.25
1803,"El Estor",73328,"70 - 74",586,0.8
1803,"El Estor",73328,"75 - 79",432,0.59
1803,"El Estor",73328,"80 - 84",293,0.4
1803,"El Estor",73328,"85 - 89",126,0.17
1803,"El Estor",73328,"90 - 94",41,0.06
1803,"El Estor",73328,"95 - 99",6,0.01
1803,"El Estor",73328,"100 - más",2,0
1804,"Morales",100361,"0 - 4",10427,10.39
1804,"Morales",100361,"5 - 9",10927,10.89
1804,"Morales",100361,"10 - 14",10411,10.37
1804,"Morales",100361,"15 - 19",11705,11.66
1804,"Morales",100361,"20 - 24",10248,10.21
1804,"Morales",100361,"25 - 29",8265,8.24
1804,"Morales",100361,"30 - 34",6797,6.77
1804,"Morales",100361,"35 - 39",6028,6.01
1804,"Morales",100361,"40 - 44",5284,5.26
1804,"Morales",100361,"45 - 49",4385,4.37
1804,"Morales",100361,"50 - 54",3710,3.7
1804,"Morales",100361,"55 - 59",3235,3.22
1804,"Morales",100361,"60 - 64",2635,2.63
1804,"Morales",100361,"65 - 69",2199,2.19
1804,"Morales",100361,"70 - 74",1565,1.56
1804,"Morales",100361,"75 - 79",1200,1.2
1804,"Morales",100361,"80 - 84",734,0.73
1804,"Morales",100361,"85 - 89",386,0.38
1804,"Morales",100361,"90 - 94",162,0.16
1804,"Morales",100361,"95 - 99",54,0.05
1804,"Morales",100361,"100 - más",4,0
1805,"Los Amates",60914,"0 - 4",6898,11.32
1805,"Los Amates",60914,"5 - 9",7012,11.51
1805,"Los Amates",60914,"10 - 14",6868,11.27
1805,"Los Amates",60914,"15 - 19",7366,12.09
1805,"Los Amates",60914,"20 - 24",6034,9.91
1805,"Los Amates",60914,"25 - 29",4857,7.97
1805,"Los Amates",60914,"30 - 34",4052,6.65
1805,"Los Amates",60914,"35 - 39",3528,5.79
1805,"Los Amates",60914,"40 - 44",2961,4.86
1805,"Los Amates",60914,"45 - 49",2402,3.94
1805,"Los Amates",60914,"50 - 54",2026,3.33
1805,"Los Amates",60914,"55 - 59",1826,3
1805,"Los Amates",60914,"60 - 64",1525,2.5
1805,"Los Amates",60914,"65 - 69",1238,2.03
1805,"Los Amates",60914,"70 - 74",894,1.47
1805,"Los Amates",60914,"75 - 79",590,0.97
1805,"Los Amates",60914,"80 - 84",435,0.71
1805,"Los Amates",60914,"85 - 89",275,0.45
1805,"Los Amates",60914,"90 - 94",89,0.15
1805,"Los Amates",60914,"95 - 99",35,0.06
1805,"Los Amates",60914,"100 - más",3,0
1901,"Zacapa",60424,"0 - 4",5704,9.44
1901,"Zacapa",60424,"5 - 9",5821,9.63
1901,"Zacapa",60424,"10 - 14",5602,9.27
1901,"Zacapa",60424,"15 - 19",6460,10.69
1901,"Zacapa",60424,"20 - 24",5916,9.79
1901,"Zacapa",60424,"25 - 29",5121,8.48
1901,"Zacapa",60424,"30 - 34",4190,6.93
1901,"Zacapa",60424,"35 - 39",3884,6.43
1901,"Zacapa",60424,"40 - 44",3433,5.68
1901,"Zacapa",60424,"45 - 49",2788,4.61
1901,"Zacapa",60424,"50 - 54",2743,4.54
1901,"Zacapa",60424,"55 - 59",2321,3.84
1901,"Zacapa",60424,"60 - 64",1931,3.2
1901,"Zacapa",60424,"65 - 69",1643,2.72
1901,"Zacapa",60424,"70 - 74",1140,1.89
1901,"Zacapa",60424,"75 - 79",795,1.32
1901,"Zacapa",60424,"80 - 84",510,0.84
1901,"Zacapa",60424,"85 - 89",285,0.47
1901,"Zacapa",60424,"90 - 94",103,0.17
1901,"Zacapa",60424,"95 - 99",31,0.05
1901,"Zacapa",60424,"100 - más",3,0
1902,"Estanzuela",9797,"0 - 4",749,7.65
1902,"Estanzuela",9797,"5 - 9",865,8.83
1902,"Estanzuela",9797,"10 - 14",818,8.35
1902,"Estanzuela",9797,"15 - 19",953,9.73
1902,"Estanzuela",9797,"20 - 24",1003,10.24
1902,"Estanzuela",9797,"25 - 29",922,9.41
1902,"Estanzuela",9797,"30 - 34",707,7.22
1902,"Estanzuela",9797,"35 - 39",657,6.71
1902,"Estanzuela",9797,"40 - 44",587,5.99
1902,"Estanzuela",9797,"45 - 49",493,5.03
1902,"Estanzuela",9797,"50 - 54",476,4.86
1902,"Estanzuela",9797,"55 - 59",384,3.92
1902,"Estanzuela",9797,"60 - 64",355,3.62
1902,"Estanzuela",9797,"65 - 69",302,3.08
1902,"Estanzuela",9797,"70 - 74",217,2.21
1902,"Estanzuela",9797,"75 - 79",156,1.59
1902,"Estanzuela",9797,"80 - 84",84,0.86
1902,"Estanzuela",9797,"85 - 89",50,0.51
1902,"Estanzuela",9797,"90 - 94",15,0.15
1902,"Estanzuela",9797,"95 - 99",4,0.04
1902,"Estanzuela",9797,"100 - más",0,0
1903,"Río Hondo",21434,"0 - 4",1929,9
1903,"Río Hondo",21434,"5 - 9",2013,9.39
1903,"Río Hondo",21434,"10 - 14",1939,9.05
1903,"Río Hondo",21434,"15 - 19",2206,10.29
1903,"Río Hondo",21434,"20 - 24",1971,9.2
1903,"Río Hondo",21434,"25 - 29",1834,8.56
1903,"Río Hondo",21434,"30 - 34",1583,7.39
1903,"Río Hondo",21434,"35 - 39",1458,6.8
1903,"Río Hondo",21434,"40 - 44",1260,5.88
1903,"Río Hondo",21434,"45 - 49",1003,4.68
1903,"Río Hondo",21434,"50 - 54",1000,4.67
1903,"Río Hondo",21434,"55 - 59",839,3.91
1903,"Río Hondo",21434,"60 - 64",714,3.33
1903,"Río Hondo",21434,"65 - 69",576,2.69
1903,"Río Hondo",21434,"70 - 74",405,1.89
1903,"Río Hondo",21434,"75 - 79",309,1.44
1903,"Río Hondo",21434,"80 - 84",221,1.03
1903,"Río Hondo",21434,"85 - 89",102,0.48
1903,"Río Hondo",21434,"90 - 94",43,0.2
1903,"Río Hondo",21434,"95 - 99",23,0.11
1903,"Río Hondo",21434,"100 - más",6,0.03
1904,"Gualán",45663,"0 - 4",4725,10.35
1904,"Gualán",45663,"5 - 9",4881,10.69
1904,"Gualán",45663,"10 - 14",4759,10.42
1904,"Gualán",45663,"15 - 19",5338,11.69
1904,"Gualán",45663,"20 - 24",4511,9.88
1904,"Gualán",45663,"25 - 29",3536,7.74
1904,"Gualán",45663,"30 - 34",2992,6.55
1904,"Gualán",45663,"35 - 39",2637,5.77
1904,"Gualán",45663,"40 - 44",2365,5.18
1904,"Gualán",45663,"45 - 49",1976,4.33
1904,"Gualán",45663,"50 - 54",1749,3.83
1904,"Gualán",45663,"55 - 59",1495,3.27
1904,"Gualán",45663,"60 - 64",1398,3.06
1904,"Gualán",45663,"65 - 69",1054,2.31
1904,"Gualán",45663,"70 - 74",821,1.8
1904,"Gualán",45663,"75 - 79",620,1.36
1904,"Gualán",45663,"80 - 84",434,0.95
1904,"Gualán",45663,"85 - 89",256,0.56
1904,"Gualán",45663,"90 - 94",70,0.15
1904,"Gualán",45663,"95 - 99",37,0.08
1904,"Gualán",45663,"100 - más",9,0.02
1905,"Teculután",17602,"0 - 4",1630,9.26
1905,"Teculután",17602,"5 - 9",1753,9.96
1905,"Teculután",17602,"10 - 14",1662,9.44
1905,"Teculután",17602,"15 - 19",1934,10.99
1905,"Teculután",17602,"20 - 24",1752,9.95
1905,"Teculután",17602,"25 - 29",1549,8.8
1905,"Teculután",17602,"30 - 34",1308,7.43
1905,"Teculután",17602,"35 - 39",1247,7.08
1905,"Teculután",17602,"40 - 44",1050,5.97
1905,"Teculután",17602,"45 - 49",811,4.61
1905,"Teculután",17602,"50 - 54",748,4.25
1905,"Teculután",17602,"55 - 59",641,3.64
1905,"Teculután",17602,"60 - 64",429,2.44
1905,"Teculután",17602,"65 - 69",386,2.19
1905,"Teculután",17602,"70 - 74",292,1.66
1905,"Teculután",17602,"75 - 79",198,1.12
1905,"Teculután",17602,"80 - 84",118,0.67
